title	author	rating	num_ratings	description	url
Hank Heals	Guy, David, 1948-	0.0	0	A lighthearted comedy about the way a spiritual teacher tries to empower his followers, but they invest him with all the power. Henry "Hank" Wilder, a divorced loner, is unsuccessfully trying to establish a new Zen center when he accidentally cures an ex-girlfriend's recurring cancer with his touch and discovers - at least this is what people keep telling him - that he has healing powers. Suddenly the empty zendo is overcrowded with Zen students who also want to be touched and healed by Hank. At first he resists, but when he cures a local Mexican boy of a bad limp, his reputation takes off. A TV news story on Hank's healings goes viral. The Latino community shows up, bearing food and icons of the Virgin of Guadalupe. Hank befriends a Catholic priest and falls in love again with his ex-girlfriend. When his life gets totally out of hand, he escapes to Mexico on a spiritual odyssey and finds out who he really is.	https://durhamcounty.bibliocommons.com/item/show/912300169
Megathreats	Roubini, Nouriel	0.0	0	Renowned economist Nouriel Roubini was nicknamed "Dr. Doom," until his prediction of the 2008 housing crisis and Great Recession came true--when it was too late. Now he is back with a much scarier prediction, one that we ignore at our peril. There are no fewer than ten overlapping, interconnected threats that are so serious, he calls them Megathreats. From the worst debt crisis the world has ever seen, to governments pumping out too much money, to borders that are blocked to workers and to many shipments of goods, to the rise of a new superpower competition between China and the U.S., to climate change that strikes directly at our most populated cities, we are facing not one, not two, but ten causes of disaster. There is a slight chance we can avoid them, if we come to our senses--but we must act now.	https://durhamcounty.bibliocommons.com/item/show/914622169
The Unwanted Dead	Lloyd, Chris	0.0	0	'A gripping murder mystery and a vivid recreation of Paris under German Occupation.' ANDREW TAYLOR
*WINNER OF THE HWA GOLD CROWN AWARD FOR BEST HISTORICAL FICTION*
*SHORTLISTED FOR THE CWA HISTORICAL DAGGER AWARD*

'Terrific' SUNDAY TIMES , Best Books of the Month
'A thoughtful, haunting thriller' MICK HERRON
'Sharp and compelling' THE SUN

* * * * *

Paris, Friday 14th June 1940.
The day the Nazis march into Paris, making headlines around the globe.

Paris police detective Eddie Giral - a survivor of the last World War - watches helplessly on as his world changes forever.

But there is something he still has control over. Finding whoever is responsible for the murder of four refugees. The unwanted dead, who no one wants to claim.

To do so, he must tread carefully between the Occupation and the Resistance, between truth and lies, between the man he is and the man he was.

All the while becoming whoever he must be to survive in this new and terrible order descending on his home...

* * * * *

'Lloyd's Second World War Paris is rougher than Alan Furst's, and Eddie Giral, his French detective, is way edgier than Philip Kerr's Bernie Gunther ... Ranks alongside both for its convincingly cloying atmosphere of a city subjugated to a foreign power, a plot that reaches across war-torn Europe and into the rifts in the Nazi factions, and a hero who tries to be a good man in a bad world. Powerful stuff. '
THE TIMES

'A tense and gripping mystery which hums with menace and dark humour as well as immersing the reader in the life of occupied Paris' Judges, HWA GOLD CROWN AWARD

'Excellent ... In Eddie Giral, Lloyd has created a character reminiscent of Philip Kerr's Bernie Gunther, oozing with attitude and a conflicted morality that powers a complex, polished plot. Historical crime at its finest. '
VASEEM KHAN , author of Midnight at Malabar House

' Monumentally impressive ... A truly wonderful book. If somebody'd given it to me and told me it was the latest Robert Harris, I wouldn't have been surprised. Eddie Giral is a wonderful creation. '
ALIS HAWKINS

' A terrific read - gripping and well-paced. The period atmosphere is excellent.'
MARK ELLIS

' The best kind of crime novel: gripping, thought-provoking and moving. In Detective Eddie Giral, Chris Lloyd has created a flawed hero not just for occupied Paris, but for our own times, too.'
KATHERINE STANSFIELD	https://durhamcounty.bibliocommons.com/item/show/925346169
The Dark Queens	Puhak, Shelley	0.0	0	"The remarkable, little-known story of two trailblazing women in the Early Middle Ages who wielded immense power, only to be vilified for daring to rule. Brunhild was a foreign princess, raised to be married off for the sake of alliance-building. Her sister-in-law Fredegund started out as a lowly palace slave. And yet, in sixth-century Merovingian France, where women were excluded from noble succession and royal politics was a blood sport, these two iron-willed strategists reigned over vast realms, changing the face of Europe"--	https://durhamcounty.bibliocommons.com/item/show/901949169
The Album	Rinehart, Mary Roberts, 1876-1958	0.0	0	"Even in the early 1930s, Crescent Place is a neighborhood out of the past. The five Victorian mansions and the remote patch of pasture placed between them have the air of the 1890s, even as the city--once miles away from this idyllic retreat--encroaches and surrounds the enclave. But while these rarified residences may appear calm on the outside, their isolated interiors contain dark secrets, prolonged feuds, and generations of high-toned trouble. n these houses are a husband and wife who fight constantly, and another couple who hasn't spoken to each other in two decades. There is a widow in permanent mourning and a daughter whom the newspapers call psychotic. And there is a bedridden old woman who is about to be killed with an ax. When her murder shatters the well-mannered quiet of the cul-de-sac, the tabloids delight in trumpeting Crescent Place's peculiarities. But as the search for the killer intensifies, it becomes clear that the area's strangest secrets have yet to be revealed." --	https://durhamcounty.bibliocommons.com/item/show/923642169
